Run,Filename,File Size (B),Transfer Time (s),Throughput (B/s),Total Bytes,Bytes Sent,Bytes Received,Num Peers,Overhead Ratio
297,B_10kB,10240,5.050508260726929,6082.556133781754,10240,10240,0,1,0.3333333333333333
298,B_10kB,10240,5.018049001693726,6121.901159122037,10240,10240,0,1,0.3333333333333333
299,B_10kB,10240,5.0765392780303955,6051.366554563288,10240,10240,0,1,0.3333333333333333
300,B_10kB,10240,5.094355583190918,6030.203329614875,10240,10240,0,1,0.3333333333333333
301,B_10kB,10240,5.125988245010376,5992.990723282046,10240,10240,0,1,0.3333333333333333
302,B_10kB,10240,5.1200852394104,5999.900111728909,10240,10240,0,1,0.3333333333333333
303,B_10kB,10240,5.043806076049805,6090.638604420576,10240,10240,0,1,0.3333333333333333
304,B_10kB,10240,5.0437657833099365,6090.687260232019,10240,10240,0,1,0.3333333333333333
305,B_10kB,10240,5.029354572296143,6108.139634699655,10240,10240,0,1,0.3333333333333333
306,B_10kB,10240,5.019667148590088,6119.927694534201,10240,10240,0,1,0.3333333333333333
307,B_10kB,10240,5.021757125854492,6117.380675747584,10240,10240,0,1,0.3333333333333333
308,B_10kB,10240,5.058805227279663,6072.5801092997335,10240,10240,0,1,0.3333333333333333
309,B_10kB,10240,5.068970203399658,6060.402560543106,10240,10240,0,1,0.3333333333333333
310,B_10kB,10240,5.129108667373657,5989.344736525161,10240,10240,0,1,0.3333333333333333
311,B_10kB,10240,5.0832600593566895,6043.365800939911,10240,10240,0,1,0.3333333333333333
312,B_10kB,10240,5.1804115772247314,5930.030759536181,10240,10240,0,1,0.3333333333333333
313,B_10kB,10240,5.125166177749634,5993.951988009214,10240,10240,0,1,0.3333333333333333
314,B_10kB,10240,5.120006799697876,5999.9920316146345,10240,10240,0,1,0.3333333333333333
315,B_10kB,10240,5.094947814941406,6029.502384678162,10240,10240,0,1,0.3333333333333333
316,B_10kB,10240,5.099876880645752,6023.674829599063,10240,10240,0,1,0.3333333333333333
317,B_10kB,10240,5.135784149169922,5981.559798412704,10240,10240,0,1,0.3333333333333333
318,B_10kB,10240,5.105395078659058,6017.164103207596,10240,10240,0,1,0.3333333333333333
319,B_10kB,10240,5.105934143066406,6016.5288347316755,10240,10240,0,1,0.3333333333333333
320,B_10kB,10240,5.056326389312744,6075.557160418092,10240,10240,0,1,0.3333333333333333
321,B_10kB,10240,5.022778749465942,6116.136412193424,10240,10240,0,1,0.3333333333333333
322,B_10kB,10240,5.090122938156128,6035.21768987532,10240,10240,0,1,0.3333333333333333
323,B_10kB,10240,5.017259359359741,6122.864655719177,10240,10240,0,1,0.3333333333333333
324,B_10kB,10240,5.054966688156128,6077.191383274093,10240,10240,0,1,0.3333333333333333
325,B_10kB,10240,5.09093713760376,6034.2524705499545,10240,10240,0,1,0.3333333333333333
326,B_10kB,10240,5.086877107620239,6039.0686368225515,10240,10240,0,1,0.3333333333333333
327,B_10kB,10240,5.108633041381836,6013.350293739348,10240,10240,0,1,0.3333333333333333
328,B_10kB,10240,5.072749614715576,6055.887306340555,10240,10240,0,1,0.3333333333333333
329,B_10kB,10240,5.084745168685913,6041.60070581063,10240,10240,0,1,0.3333333333333333
330,B_10kB,10240,5.081104755401611,6045.92927696329,10240,10240,0,1,0.3333333333333333
331,B_10kB,10240,5.089822769165039,6035.573612917659,10240,10240,0,1,0.3333333333333333
332,B_10kB,10240,5.040602684020996,6094.509312821697,10240,10240,0,1,0.3333333333333333
333,B_10kB,10240,5.085288763046265,6040.954886030435,10240,10240,0,1,0.3333333333333333
