Filename,Direction,File Size (B),Transfer Time (s),Throughput (B/s),Total Bytes (B)
A_10kB,download,10240,0.0030350685119628906,3373894.1838177536,10488
A_10kB,download,10240,0.0028290748596191406,3619557.8088656664,10488
A_10kB,download,10240,0.003004789352416992,3407892.800126954,10488
A_10kB,download,10240,0.0030853748321533203,3318883.6225948534,10488
A_10kB,download,10240,0.0037488937377929688,2731472.4599338593,10488
A_10kB,download,10240,0.003530740737915039,2900241.269498278,10488
A_10kB,download,10240,0.0038251876831054688,2676992.8297182745,10488
A_10kB,download,10240,0.0030059814453125,3406541.3197969543,10488
A_10kB,download,10240,0.0030012130737304688,3411953.682872577,10488
A_10kB,download,10240,0.003079652786254883,3325050.163350623,10488
A_10kB,download,10240,0.0032303333282470703,3169951.506384235,10488
A_10kB,download,10240,0.003185272216796875,3214795.880239521,10488
A_10kB,download,10240,0.0030066967010498047,3405730.945999524,10488
A_10kB,download,10240,0.003049612045288086,3357804.156047221,10488
A_10kB,download,10240,0.003350973129272461,3055828.7413731767,10488
